id,new,title,description,summary,keywords,platforms,copying-policy,sha
use_umbs,,USE!UMBS,"Fournisseur de mÇmoire UMB (activateur)",,umb,dos,"Domaine public",1805a0713ecc906a0442e7061a381e0c7c9059d06fce515de1b3549441721b63
utf8tocp,,utf8tocp,"Convertit les fichiers texte UTF-8 en d'autres pages de code et vice versa",,"page de codes, convertisseur",DOS,"Licence BSD simplifiÇ (Ö 2 clauses)",83aee0255e5b24a50e36762ce1e5cc0d4d7c2ecea0669907aa622ac9551451ab
uucode,,code,"Coder/dÇcoder UU/XX",,"uuencode,uudecode,xxencode,xxdecode","DOS (le code C est pur)",GPL,f08fae98d39df5d88f9be5d36c4c5605da73dbd49f3ca5dfa07fbbe70c6ad8aa
v8power,,"V8Power Tools","Utilitaires d'amÇlioration de fichiers batch","Un ensemble d'utilitaires d'amÇlioration de fichiers batch pour DOS pouvant fournir une interface utilisateur texte et d'autres fonctions de traitement (compressÇ avec UPX).","dos 16 bits batch vask vchoice vecho vpause vframe vmath vline vprogres veach",DOS,"Licence publique gÇnÇrale GNU, version 2",c1bd5fabf11721d4f0c66fbadc14bfeec0b5050cd45d6479897a973add55c507
val,,val,"Linker (lieur) expÇrimental pour DOS",,"freedos, compiler, link",dos,"Domaine public",bef79a65d338999a0882d643c8ad42905119f08333f119acf98afbce375deda3
vertigo,,Vertigo,"Simulateur de vol qui se concentre sur le rÇalisme du modäle de vol","Un simulateur de vol qui se concentre sur le rÇalisme du modäle de vol.",,"DOS, GNU/Linux, BeOS","Licence publique gÇnÇrale GNU, version 2",16b38c825a30494599d859184f45fc75115b804259abc3625667895862b8e8ed
vgapal,,VGAPAL,"Utilitaire VGA en mode texte de palette de couleurs",,"dos 16 bits",DOS,"Licence MIT",0f497e24fa325947797e6220a259add313fcd35f3329328a29fc3888f036bb25
vice,,VICE,"êmulateur Commodore 8 bits polyvalent, Çmule C64, C128, VIC20, PET, PLUS4 et CBM II.",,"commodore, Çmulateur, Çmulation",DOS,"Licence publique gÇnÇrale GNU, version 2",5dcb9690a8168f9418014248da117922eb3fd8ef3ff2c8b20e70326e880cd0fa
vim,,"Vi IMproved (vim)","Version amÇliorÇe de l'Çditeur 'vi'","VIM est une version amÇliorÇe de l'Çditeur 'vi', l'un des Çditeurs de texte standard sur les systämes UNIX. Ce sont les fichiers d'exÇcution pour VIM. [Compatible avec la GPL, mais si vous trouvez le logiciel utile, la licence vous demande de faire un don pour aider les enfants en Ouganda Ö travers l'ICCF. Le texte complet de la licence se trouve dans le fichier README.txt.] DOS 32 bits uniquement (depuis 7.1).","Çditeur, vi, vim","*nix, Windows, Macintosh, DOS, others","Le code source est disponible (libre)",7397e5d2588cdedd1bde4a638d07ac7d566cac3033bdfd8480462cae7ff87daf
vitetris,,Vitetris,"Un clone de Tetris en mode texte","Un clone de Tetris en mode texte.",,"DOS, GNU/Linux, Windows","Licence BSD simplifiÇe (Ö 2 clauses)",555bdb21286b3289a857ea4feab58b09e89d6f4716308d6eee35914d2568b932
vmsmount,,VMSMOUNT,"Redirection pour monter les dossiers partagÇs Vmware","Une redirection DOS pour monter les dossiers partagÇs Vmware",vmware,DOS,"Licence publique gÇnÇrale GNU, version 2",a2d115b9f9ea746e117e97211b6a6527b42680fc7022dc477016ffed357fa308
vncview,,"VNC Viewer 8086","Visionneur VNC pour 8086+, basÇ sur Xvncviewer",,"VNC, 8086",DOS,"Licence publique gÇnÇrale GNU, version 2",a4b448e6042a403e1963212b878197a901ade2cc89b3c56a6cce74be35e211b5
wasm,,"Wolfware Asm","WASM est un assembleur compatible avec Intel x86 qui crÇe des programmes 16-bits DOS pour les 386, 486, Pentium, etc. Comprend la documentation et des exemples de programmes.",,"wolfware, assembeur, 386, 486, pentium","PC (DOS)","Licence MIT",630d2ccf479d2decfb3dc405d442e11049961745bb78bcda2cff89e58e5d2f9e
watcomc,,"Open Watcom C Compiler","Compilateur C/C++ Open Watcom",,"watcom, c, compilateur",DOS,"Sybase Open Watcom Public License, Version 1.0",f31d3394a5b8442649195538b089af069825e98ce96a3833849d3089c68bb2e2
watcomf,,"Open Watcom Fortran Compiler","Compilateur Fortran Open Watcom",,"watcom, fortran, compilateur",DOS,"Sybase Open Watcom Public License, Version 1.0",3bbbc3208719462919793e49ec822114cfef2edffbdbe0f3453e98a87f8403b4
wattcp,,WATTCP,WATTCP,,"freedos, curl",FreeDOS,"Logiciel libre",fbcbbabe832daef6781a97b82e826bd5d0ecdcc78807ab38f26faecc2a5c8c3d
wcd,,wcd,"Wherever Change Directory","Wherever Change Directory (WCD) version 16 bits pour DOS, un clone de Norton Change Directory (NCD) avec plus de fonctionnalitÇs.","chdir, cd, changer de rÇpertoire, rapide","DOS, Windows, Unix","Licence publique gÇnÇrale GNU, version 2",1b610d69a58eaf041be3afc7408ee8fe6060afcbfaa4ec92c1dc6dd6dc8190c2
wde,,WDE,"Wde est un Çditeur de disque","Wde est un Çditeur de disque.","Wde, disque, Çditeur",DOS,"Licence publique gÇnÇrale GNU, version 2",746834698757f3f42be5c6f349add3b99eea49520956905f08e1b7f708a6f00e
welcome,,"Welcome to FreeDOS","Le message 'Bienvenue Ö FreeDOS 1.2' qui est affichÇ au dÇmarrage du systäme.",,"bienvenue amoráage message autoexec config",DOS,"GNU General Public License, Version 2",b8ce519688e4e29be6d0fbee704138d26751e4ad2ea9539dc9a52858c6ab252c
wget,,Wget,"L'outil de tÇlÇchargement non interactif","L'outil de tÇlÇchargement non interactif.","freedos, wget",FreeDOS,"Licence publique gÇnÇrale GNU, version 3",3a0f7b047b938ba20650e9bb730db5ba55cac1fdc2086f9088f9d9ba93fe8441
which,,which,"Trouver des exÇcutables dans la liste de rÇpertoires PATH","Permet aux utilisateurs de trouver des fichiers exÇcutables dans les rÇpertoires listÇs dans la variable d'environnement PATH. Prise en charge compläte des caractäres gÇnÇriques (jokers), noms de chemins relatifs, dÇtails de fichier facultatifs (taille, date). Extensions de programme dÇfinissables par l'utilisateur, format de page/date correct pour la page de code. Nouvelle prise en charge du switchar DOS.","DOS, extension, fichier, utilitaire, trouver, localiser, PATH","DOS, Compilateur: Borland Turbo Pascal 7.0","Licence publique gÇnÇrale GNU, version 2",2f1387d0c92fe0de13c7ddaafae45adf6bd839736023717a9171dffad78fc5d7
whichfat,,WhichFAT,"DÇtection de la prise en charge FAT32 par le noyau et dÇtection de type FAT (12-32) par lecteur",,"freedos, fat, disque",,"Domaine public",3ec09dfb702ee88bc04a2e2dbf2dbe95c2b38c2c7fd5875ce1ca02eabb9ef729
wing,,Wing,"Un jeu de tir dans l'espace similaire Ö Galaga","Un jeu de tir dans l'espace similaire Ö Galaga.",galaga,DOS,"Licence publique gÇnÇrale GNU, version 2",06612642fed743ab8db7631cd0b9210c12e9921e62dbbeb576e5d69bd0e5dbad
wptail,,Whiptail,"CrÇer des formulaires TUI et collecter les entrÇes utilisateur Ö l'aide de libnewt","CrÇer des boåtes de dialogue et des formulaires TUI et collecter les entrÇes utilisateur Ö l'aide de libnewt. (NÇcessite CWSDPMI)","dialogue, whiptail, newt, gpm","Unix, DOS","Licence publique gÇnÇrale limitÇe GNU, version 2",93a638d9e34c030e753f335c42cf6fee27d11e7607e527944ae08d13a21ced3d
ww1,,"Word Whiz Volume 1","Un jeu-questionnaire en mode texte.",,,DOS,"Licence publique gÇnÇrale GNU, version 2",0bae1744bcc596912145f87776478641e351e3f60fc33d65f61257aeab60c4a0
xargon,,Xargon,"Jeu de plateforme Ö dÇfilement horizontal similaire Ö Jill of the Jungle",,,DOS,"Licence Freeware de Kiloblaster et Xargon",5886e0659ef97dcd7767c587e9798a9d8df6c77629b5776cbeb30fd24aa69855
xcdrom,,XCDROM,"Pilote CD-ROM UDMA et non-UDMA pour DOS",,"Ultra DMA, DOS, CD-ROM, CDROM, XCDROM","DOS (NASM)","Gratuit, pas de code source",c79a9e140898fa445b8f70ea8008793bec763dc7d0e65e1e8c4f60a921d204fb
xcopy,,XCopy,"Copie les fichiers et les arborescences de rÇpertoires","Copie les fichiers et les arborescences de rÇpertoires.","freedos, copier, xcopy, kitten",DOS,"Licence publique gÇnÇrale GNU, version 2",f5c955341d5072997d094e3923813b7d7d944b9d809f9e649cff0d0ffe2c2338
xdel,,xDel,"Effaceur de fichier Çtendu, similaire Ö DR-DOS",,"xdel, del, deltree, effacer",DOS,"Licence publique gÇnÇrale GNU, version 2",8b81c049165fe65d9e475e6e204a70019bc5ffa56585b2abf78e7880e4dd6e7c
xdma,,XDMA,"Pilote UDMA pour DOS : jusqu'Ö 4 disques durs de tailles illimitÇe",,"Ultra DMA,Ultra ATA,Bus Master,IDE,ATA,VDS,DMA,CHS,EDD,LBA,XMS","DOS (NASM)","Gratuit sans le code source",2811d5a1a57fcbcd9eb773fc3be3ac5438703a427621353bd1b642ced0299228
xfdisk,,Xfdisk,"Logiciel similaire Ö fdisk qui est utilisÇ pour partitionner les disques","Xfdisk est un logiciel similaire Ö fdisk qui est utilisÇ pour partitionner les disques.","Xfdisk, fdisk, partition, disque dur, hdd",DOS,"Licence publique gÇnÇrale GNU, version 2",dabda699b9d7be4c8e9132409d7cfd57bf3ca64086a708f3e9d0586f06c0150e
xgrep,,XGREP,"Clone de `grep' sur UNIX avec les expressions rÇguliäres","Clone de `grep' sur UNIX rapide prenant en charge les expressions rÇguliäres","freedos, fichiers, trouver, grep, chercher, texte, similaire Ö UNIX","DOS (Assembleur Arrowsoft, WarpLink)","Licence BSD sans aucune clause",d48897d5519e143c70f5028f05b008bec1bcd526191230bda21b0c725abde944
xkeyb,,xkeyb,"Support du pilote de clavier international","Pilote de clavier pour la prise en charge du support international. Comprend Çgalement KEYMAN + KLIB + LISTXDEF + SCANKBD","keyb, clavier, pilote","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",73a7d5fc5fbaed3a2a20e4ba3ff1712301d20313124797b2e73efc6e28e69d3e
xmgr,,XMGR,"XMGR est un gestionnaire XMS qui gäre jusqu'Ö 4 Go de RAM et prend en charge V3.70 + UMBPCI",,"pilote, gestionnaire, ram, umb, xms","DOS, MASM 5.1","Gratuit avec le code source",2de10174e53450a802a2cf4e373da5a9dbecfc648723127189a2061d603e37ba
yapcbr,,"Yet Another PC Bridge","Pont de couche 2 pour les pilotes de paquets (transforme un PC en commutateur)","Ce pont appartient Ö la classe des ponts transparents Ö auto-apprentissage. Vous pouvez utiliser n'importe quelle carte Ethernet (ou un mÇlange de cartes de diffÇrents fournisseurs) pour ce pont. Il vous suffit d'avoir les pilotes de paquets appropriÇs pour ces cartes. Les pilotes de paquets pour la plupart des cartes Ethernet sont dans le domaine public et peuvent àtre obtenus sur crynwr.com. Ce pont peut àtre configurÇ Ö l'aide d'un PC ou d'un AT (un disque dur n'est pas nÇcessaire, un lecteur de disquette est suffisant) exÇcutant la version 3.0 ou supÇrieure de MSDOS. Ce n'est pas un pont d'arbre couvrant et ne peut donc pas dÇtecter les boucles dans les chemins rÇseau.",bridge,dos,"Licence publique gÇnÇrale GNU, version 1",cbe11727c3edc9251dccb52e09dd170f5a8d3079d93ce5f94d1fe7a2e2dfc005
yasm,,Yasm,"Yasm est une rÇÇcriture compläte de l'assembleur NASM. (CompressÇe avec UPX)","Yasm est une rÇÇcriture compläte de l'assembleur NASM sous la ÆnouvelleØ licence BSD (certaines parties sont sous d'autres licences, voyez COPYING pour plus de dÇtails). Yasm prend actuellement en charge les jeux d'instructions x86 et AMD64, accepte les syntaxes d'assembleur NASM et GAS, gÇnäre des formats objet aux formats binaires, ELF32, ELF64, 32 et 64 bits Mach-O, RDOFF2, COFF, Win32 et Win64 et gÇnäre des informations de dÇbogage source aux formats STABS, DWARF 2 et CodeView 8. Yasm peut àtre facilement intÇgrÇ dans Visual Studio 2005/2008 et 2010 pour l'assemblage du code de syntaxe NASM ou GAS dans des fichiers objets Win32 ou Win64.","nasm, asm, gas, yasm, assembler, assembly, DJGPP, Visual Studio",DOS,"Licence BSD simplifiÇe (Ö 2 clauses) et licence BSD rÇvisÇe (Ö 3 clauses)",510c01309a343457648600b590081e0d553796c3b24d003c7b7f512ff101cc6e
z26,,z26,"Un Çmulateur Atari 2600",,"atari, Çmulation",DOS,"Licence publique gÇnÇrale GNU, version 2",e2817e0340a5611dac35da2231887969c023e8f561d51e29e21dbdbe0eb54d20
zboy,,zBoy,"êmulateur GameBoy classic",,"gameboy, Çmulateur",DOS,"Licence publique gÇnÇrale GNU, version 3",8953615001c7809de6e524cfe72460ef2a7d7745e63fc94818b814538890dc0d
zdir,,ZDir,"ZDir est un petit visionneur de dossiers DOS","ZDir est un petit visionneur de rÇpertoires. ZDir dÇtermine automatiquement le nombre de colonnes Ö afficher, il peut afficher une arborescence compläte, les couleurs sont complätement configurables, cela fonctionne dans n'importe quel mode texte et il est rapide comme l'Çclair (Çcrit en langage assembleur).","asm, assembleur, assembly, a86, dir",DOS,"Licence publique gÇnÇrale GNU, version 3",1886bdc79de96a95ab19669a88ac2e3bc401a24e8a35c10edbdfa291ec787154
zerofill,,Zerofill,"Remplit l'espace vide sur un lecteur avec des zÇros.","Remplit l'espace vide sur un lecteur avec des zÇros. Il aide les logiciels de machine virtuelle et de compression de disque Ö compacter l'espace allouÇ dans le volume, et ainsi Ö rÇduire l'utilisation du disque.",dos,DOS,"Licence publique gÇnÇrale limitÇe GNU",f84321739a1eda704d77a00be07d07472760aae9c677b894c36ec211d6814bbb
zip,,zip,"Un outil d'archivage de fichiers, similaire Ö PKZIP","Un outil d'archivage de fichiers, similaire Ö PKZIP.","freedos, zip, infozip, pkzip","dos, unix, mac","Logiciel libre, cf. la licence.",821ef922417996251d29f7930034d314859540624a0c072f8953d41c1dc5eea8
zmiy,,zmiy,"Un jeu de serpent pour DOS et 8086","Un jeu de serpent (similaire Ö Nibbles) pour DOS et 8086","nibbles, serpent",DOS,"Licence BSD simplifiÇe (Ö 2 clauses)",65b6a5921155eae12db342bc442ff2b9855ff9d3b905c14cb06e5d5fbfc6fa3f
zoo,,zoo,"Manipuler les archives zoo","Manipuler les archives zoo.",zoo,,"Domaine public",45244672487c1044a7a900c7e004df2a2ceb6d3c71b8404fef46198ec8e5b5f9
zsnes,,Zsnes,"Un Çmulateur Super Nintendo","Un Çmulateur Super Nintendo.",,"DOS, GNU/Linux, Windows","Licence publique gÇnÇrale GNU, version 2",381be8475d85ef732fd01b6f85a25f2257866963276a1fc32de2ce3aea3c778a
